,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 70/96, 71/00, 99/01 in 17/03), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja pripraviti letno poročilo.

Na osnovi oddanih letnih poročil smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz industrijskih obratov, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu, obratu s katerim upravlja zavezanec in o letnih količinah izpuščenih snovi v zrak iz posameznega obrata. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
0,,Podatki o zavezancu,,,,,Podatki,o obratu,,Podatki o emisijah v zrak,
1,Leto poročanja,Naziv zavezanca,Naslov zavezanca,Poštna številka,Ime pošte,Naselje obrata,Ulica obrata,Hišna št.obrata,Občina obrata,Onesnažilo,Letna količina [Kg]
1048,2003,"KOP, Javno komunalno podjetje Zagorje ob Savi d.o.o.",CESTA ZMAGE 57,1410,ZAGORJE OB SAVI,ZAGORJE OB SAVI,CESTA 20. JULIJA,23,ZAGORJE OB SAVI,ogljikov monoksid (CO),4125
1049,2003,"KOP, Javno komunalno podjetje Zagorje ob Savi d.o.o.",CESTA ZMAGE 57,1410,ZAGORJE OB SAVI,ZAGORJE OB SAVI,CESTA 20. JULIJA,23,ZAGORJE OB SAVI,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",30
1050,2003,"KOP, Javno komunalno podjetje Zagorje ob Savi d.o.o.",CESTA ZMAGE 57,1410,ZAGORJE OB SAVI,ZAGORJE OB SAVI,CESTA 20. JULIJA,57,ZAGORJE OB SAVI,"dušikovi oksidi (NO in NO2), izraženi kot NO2",4395
1051,2003,"KOP, Javno komunalno podjetje Zagorje ob Savi d.o.o.",CESTA ZMAGE 57,1410,ZAGORJE OB SAVI,ZAGORJE OB SAVI,CESTA 20. JULIJA,57,ZAGORJE OB SAVI,ogljikov monoksid (CO),28823
1052,2003,"KOP, Javno komunalno podjetje Zagorje ob Savi d.o.o.",CESTA ZMAGE 57,1410,ZAGORJE OB SAVI,ZAGORJE OB SAVI,CESTA 20. JULIJA,57,ZAGORJE OB SAVI,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0
1053,2003,KORATUR D.D.,PERZONALI 48,2391,PREVALJE,PREVALJE,PERZONALI,48,PREVALJE,aceton (C3H8O),4.5
1054,2003,KORATUR D.D.,PERZONALI 48,2391,PREVALJE,PREVALJE,PERZONALI,48,PREVALJE,butilacetat (C6H12O2),30.5
1055,2003,KORATUR D.D.,PERZONALI 48,2391,PREVALJE,PREVALJE,PERZONALI,48,PREVALJE,etilacetat (C4H8O2),0.85
1056,2003,KORATUR D.D.,PERZONALI 48,2391,PREVALJE,PREVALJE,PERZONALI,48,PREVALJE,etilbenzen (C8H10),2.5
1057,2003,KORATUR D.D.,PERZONALI 48,2391,PREVALJE,PREVALJE,PERZONALI,48,PREVALJE,ksilen (C8H10),22.5
1058,2003,KORATUR D.D.,PERZONALI 48,2391,PREVALJE,PREVALJE,PERZONALI,48,PREVALJE,"organske spojine, izražene kot skupni organski ogljik (TOC)",45.5
1059,2003,KORATUR D.D.,PERZONALI 48,2391,PREVALJE,PREVALJE,PERZONALI,48,PREVALJE,skupni prah,2.5
1060,2003,KORATUR D.D.,PERZONALI 48,2391,PREVALJE,PREVALJE,PERZONALI,48,PREVALJE,toluen (C7H9),0.85
1061,2003,"KOTO, PROIZVODNO IN TRGOVSKO PODJETJE, D.D.",MIKLOŠIČEVA CESTA 5,1000,LJUBLJANA,LJUBLJANA,AGROKOMBINATSKA CESTA,80,LJUBLJANA,amonijak (NH3),640
1062,2003,"KOTO, PROIZVODNO IN TRGOVSKO PODJETJE, D.D.",MIKLOŠIČEVA CESTA 5,1000,LJUBLJANA,LJUBLJANA,AGROKOMBINATSKA CESTA,80,LJUBLJANA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",7921
1063,2003,"KOTO, PROIZVODNO IN TRGOVSKO PODJETJE, D.D.",MIKLOŠIČEVA CESTA 5,1000,LJUBLJANA,LJUBLJANA,AGROKOMBINATSKA CESTA,80,LJUBLJANA,ogljikov dioksid (CO2),7644817.6
1064,2003,"KOTO, PROIZVODNO IN TRGOVSKO PODJETJE, D.D.",MIKLOŠIČEVA CESTA 5,1000,LJUBLJANA,LJUBLJANA,AGROKOMBINATSKA CESTA,80,LJUBLJANA,ogljikov monoksid (CO),373
1065,2003,"KOTO, PROIZVODNO IN TRGOVSKO PODJETJE, D.D.",MIKLOŠIČEVA CESTA 5,1000,LJUBLJANA,LJUBLJANA,AGROKOMBINATSKA CESTA,80,LJUBLJANA,vodikov sulfid (H2S),320
1066,2003,"KOTO, PROIZVODNO IN TRGOVSKO PODJETJE, D.D.",MIKLOŠIČEVA CESTA 5,1000,LJUBLJANA,LJUBLJANA,AGROKOMBINATSKA CESTA,80,LJUBLJANA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",161
1067,2003,KOVANI VALJI RAVNE,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,RAVNE NA KOROŠKEM,"dušikovi oksidi (NO in NO2), izraženi kot NO2",0.5
1068,2003,KOVANI VALJI RAVNE,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,RAVNE NA KOROŠKEM,ogljikov monoksid (CO),95.9
1069,2003,KOVANI VALJI RAVNE,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,RAVNE NA KOROŠKEM,skupni prah,0.2
1070,2003,KOVANI VALJI RAVNE,KOROŠKA CESTA 14,2390,RAVNE NA KOROŠKEM,RAVNE NA KOROŠKEM,KOROŠKA CESTA,14,RAVNE NA KOROŠKEM,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",1.1
1071,2003,"KOVINAR, DRUŽBA LIVARSTVA, KOVAŠTVA IN TRGOVINA D.O.O. VITANJE",KOVAŠKA CESTA 12,3205,VITANJE,VITANJE,KOVAŠKA CESTA,12,VITANJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",80
1072,2003,"KOVINAR, DRUŽBA LIVARSTVA, KOVAŠTVA IN TRGOVINA D.O.O. VITANJE",KOVAŠKA CESTA 12,3205,VITANJE,VITANJE,KOVAŠKA CESTA,12,VITANJE,ogljikov monoksid (CO),380
1073,2003,"KOVINAR, DRUŽBA LIVARSTVA, KOVAŠTVA IN TRGOVINA D.O.O. VITANJE",KOVAŠKA CESTA 12,3205,VITANJE,VITANJE,KOVAŠKA CESTA,12,VITANJE,skupni prah,3
1074,2003,"KOVINOPLASTIKA LOŽ, D.D.",CESTA 19. OKTOBRA 57,1386,STARI TRG PRI LOŽU,LOŽ,CESTA 19. OKTOBRA,57,LOŠKA DOLINA,skupni prah,14.57
1075,2003,"KOVINOPLASTIKA LOŽ, D.D.",CESTA 19. OKTOBRA 57,1386,STARI TRG PRI LOŽU,LOŽ,CESTA 19. OKTOBRA,57,LOŠKA DOLINA,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",779.9
1076,2003,"KOVINOPLASTIKA LOŽ, D.D.",CESTA 19. OKTOBRA 57,1386,STARI TRG PRI LOŽU,LOŽ,CESTA 19. OKTOBRA,57,LOŠKA DOLINA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",449.2
1077,2003,"KOVINOPLASTIKA LOŽ, D.D.",CESTA 19. OKTOBRA 57,1386,STARI TRG PRI LOŽU,LOŽ,CESTA 19. OKTOBRA,57,LOŠKA DOLINA,"fluor in njegove spojine, izražene kot HF",63.8
1078,2003,"KOVINOPLASTIKA LOŽ, D.D.",CESTA 19. OKTOBRA 57,1386,STARI TRG PRI LOŽU,LOŽ,CESTA 19. OKTOBRA,57,LOŠKA DOLINA,"krom in njegove spojine, izražene kot Cr",0.013
1079,2003,"KOVINOPLASTIKA LOŽ, D.D.",CESTA 19. OKTOBRA 57,1386,STARI TRG PRI LOŽU,LOŽ,CESTA 19. OKTOBRA,57,LOŠKA DOLINA,"nikelj in njegove spojine, izražene kot Ni",0.013
1080,2003,"KOVINOPLASTIKA LOŽ, D.D.",CESTA 19. OKTOBRA 57,1386,STARI TRG PRI LOŽU,LOŽ,CESTA 19. OKTOBRA,57,LOŠKA DOLINA,skupni prah,770.5329999999999
1081,2003,"KOVINOPLASTIKA LOŽ, D.D.",CESTA 19. OKTOBRA 57,1386,STARI TRG PRI LOŽU,LOŽ,CESTA 19. OKTOBRA,57,LOŠKA DOLINA,"toluilen -2,4 diizocianat (C9H6N2O2)",2.17
1082,2003,"KOVINOPLASTIKA LOŽ, D.D.",CESTA 19. OKTOBRA 57,1386,STARI TRG PRI LOŽU,LOŽ,CESTA 19. OKTOBRA,57,LOŠKA DOLINA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",24.17
1083,2003,"KOVINOPLASTIKA ŠTEFAN PAVLINJEK, ING., S.P","TEMLINOVA ULICA 4, MURSKA SOBOTA",9000,MURSKA SOBOTA,ČERNELAVCI,GORIČKA ULICA,150,MURSKA SOBOTA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",32.68
1084,2003,"KOVINOPLASTIKA ŠTEFAN PAVLINJEK, ING., S.P","TEMLINOVA ULICA 4, MURSKA SOBOTA",9000,MURSKA SOBOTA,ČERNELAVCI,GORIČKA ULICA,150,MURSKA SOBOTA,ogljikov monoksid (CO),149.75
1085,2003,"KOVINOPLASTIKA ŠTEFAN PAVLINJEK, ING., S.P","TEMLINOVA ULICA 4, MURSKA SOBOTA",9000,MURSKA SOBOTA,ČERNELAVCI,GORIČKA ULICA,150,MURSKA SOBOTA,skupni prah,0.2
1086,2003,"KOVINOPLASTIKA ŠTEFAN PAVLINJEK, ING., S.P","TEMLINOVA ULICA 4, MURSKA SOBOTA",9000,MURSKA SOBOTA,ČERNELAVCI,GORIČKA ULICA,150,MURSKA SOBOTA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0.86
1087,2003,"KOVIS-LIVARNA, PROIZVODNJA, IZVOZ-UVOZ, ZASTOPSTVO d.o.o.",ŽELEZARSKA CESTA 3,3220,ŠTORE,ŠTORE,VRTNA ULICA,3,ŠTORE,formaldehid (CH2O),2.63
1088,2003,"KOVIS-LIVARNA, PROIZVODNJA, IZVOZ-UVOZ, ZASTOPSTVO d.o.o.",ŽELEZARSKA CESTA 3,3220,ŠTORE,ŠTORE,VRTNA ULICA,3,ŠTORE,"organske spojine, izražene kot skupni organski ogljik (TOC)",75
1089,2003,"KOVIS-LIVARNA, PROIZVODNJA, IZVOZ-UVOZ, ZASTOPSTVO d.o.o.",ŽELEZARSKA CESTA 3,3220,ŠTORE,ŠTORE,VRTNA ULICA,3,ŠTORE,skupni prah,7.5
1090,2003,"KOVIS-LIVARNA, PROIZVODNJA, IZVOZ-UVOZ, ZASTOPSTVO d.o.o.",ŽELEZARSKA CESTA 3,3220,ŠTORE,ŠTORE,ŽELEZARSKA CESTA,3,ŠTORE,formaldehid (CH2O),58.25
1091,2003,"KOVIS-LIVARNA, PROIZVODNJA, IZVOZ-UVOZ, ZASTOPSTVO d.o.o.",ŽELEZARSKA CESTA 3,3220,ŠTORE,ŠTORE,ŽELEZARSKA CESTA,3,ŠTORE,ogljikov monoksid (CO),142750
1092,2003,"KOVIS-LIVARNA, PROIZVODNJA, IZVOZ-UVOZ, ZASTOPSTVO d.o.o.",ŽELEZARSKA CESTA 3,3220,ŠTORE,ŠTORE,ŽELEZARSKA CESTA,3,ŠTORE,"organske spojine, izražene kot skupni organski ogljik (TOC)",872.9
1093,2003,"KOVIS-LIVARNA, PROIZVODNJA, IZVOZ-UVOZ, ZASTOPSTVO d.o.o.",ŽELEZARSKA CESTA 3,3220,ŠTORE,ŠTORE,ŽELEZARSKA CESTA,3,ŠTORE,"silicijev dioksid, v obliki kristalinskega prahu, SiO2",738
1094,2003,"KOVIS-LIVARNA, PROIZVODNJA, IZVOZ-UVOZ, ZASTOPSTVO d.o.o.",ŽELEZARSKA CESTA 3,3220,ŠTORE,ŠTORE,ŽELEZARSKA CESTA,3,ŠTORE,skupni prah,28044.83
1095,2003,"KOVIS-LIVARNA, PROIZVODNJA, IZVOZ-UVOZ, ZASTOPSTVO d.o.o.",ŽELEZARSKA CESTA 3,3220,ŠTORE,ŠTORE,ŽELEZARSKA CESTA,3,ŠTORE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",11560.0036
1096,2003,"KREMEN, D.D. INDUSTRIJA IN RUDNIKI NEKOVIN NOVO MESTO",DOLENJE MOKRO POLJE 40,8310,ŠENTJERNEJ,DOLENJE MOKRO POLJE,DOLENJE MOKRO POLJE,40,ŠENTJERNEJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",800
1097,2003,"KREMEN, D.D. INDUSTRIJA IN RUDNIKI NEKOVIN NOVO MESTO",DOLENJE MOKRO POLJE 40,8310,ŠENTJERNEJ,DOLENJE MOKRO POLJE,DOLENJE MOKRO POLJE,40,ŠENTJERNEJ,ogljikov monoksid (CO),0
1098,2003,"KREMEN, D.D. INDUSTRIJA IN RUDNIKI NEKOVIN NOVO MESTO",DOLENJE MOKRO POLJE 40,8310,ŠENTJERNEJ,DOLENJE MOKRO POLJE,DOLENJE MOKRO POLJE,40,ŠENTJERNEJ,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0
1099,2003,"KRKA d.d., NOVO MESTO",ŠMARJEŠKA CESTA 6,8501,NOVO MESTO,LJUTOMER,KOLODVORSKA ULICA,,LJUTOMER,skupni prah,196.45
1100,2003,"KRKA d.d., NOVO MESTO",ŠMARJEŠKA CESTA 6,8501,NOVO MESTO,NOVO MESTO,POVHOVA ULICA,5,NOVO MESTO,"organske spojine, izražene kot skupni organski ogljik (TOC)",0.7
1101,2003,"KRKA d.d., NOVO MESTO",ŠMARJEŠKA CESTA 6,8501,NOVO MESTO,NOVO MESTO,ŠMARJEŠKA CESTA,6,NOVO MESTO,alkilalkoholi,7040
1102,2003,"KRKA d.d., NOVO MESTO",ŠMARJEŠKA CESTA 6,8501,NOVO MESTO,NOVO MESTO,ŠMARJEŠKA CESTA,6,NOVO MESTO,amonijak (NH3),0
1103,2003,"KRKA d.d., NOVO MESTO",ŠMARJEŠKA CESTA 6,8501,NOVO MESTO,NOVO MESTO,ŠMARJEŠKA CESTA,6,NOVO MESTO,"dušikovi oksidi (NO in NO2), izraženi kot NO2",2803
1104,2003,"KRKA d.d., NOVO MESTO",ŠMARJEŠKA CESTA 6,8501,NOVO MESTO,NOVO MESTO,ŠMARJEŠKA CESTA,6,NOVO MESTO,"organske spojine, izražene kot skupni organski ogljik (TOC)",34785.7
1105,2003,"KRKA d.d., NOVO MESTO",ŠMARJEŠKA CESTA 6,8501,NOVO MESTO,NOVO MESTO,ŠMARJEŠKA CESTA,6,NOVO MESTO,skupni prah,2444
1106,2003,"KRKA d.d., NOVO MESTO",ŠMARJEŠKA CESTA 6,8501,NOVO MESTO,NOVO MESTO,ŠMARJEŠKA CESTA,6,NOVO MESTO,"trdni delci, manjši od 10 mikrometrov",1023.74
1107,2003,LAFARGE CEMENT D.D.,KOLODVORSKA CESTA 5,1420,TRBOVLJE,TRBOVLJE,KOLODVORSKA CESTA,5,TRBOVLJE,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",6500
1108,2003,LAFARGE CEMENT D.D.,KOLODVORSKA CESTA 5,1420,TRBOVLJE,TRBOVLJE,KOLODVORSKA CESTA,5,TRBOVLJE,"baker in njegove spojine, izražene kot Cu",3.8
1109,2003,LAFARGE CEMENT D.D.,KOLODVORSKA CESTA 5,1420,TRBOVLJE,TRBOVLJE,KOLODVORSKA CESTA,5,TRBOVLJE,benzen,3641
1110,2003,LAFARGE CEMENT D.D.,KOLODVORSKA CESTA 5,1420,TRBOVLJE,TRBOVLJE,KOLODVORSKA CESTA,5,TRBOVLJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",1161224
1111,2003,LAFARGE CEMENT D.D.,KOLODVORSKA CESTA 5,1420,TRBOVLJE,TRBOVLJE,KOLODVORSKA CESTA,5,TRBOVLJE,"fluor in njegove spojine, izražene kot HF",252.4
1112,2003,LAFARGE CEMENT D.D.,KOLODVORSKA CESTA 5,1420,TRBOVLJE,TRBOVLJE,KOLODVORSKA CESTA,5,TRBOVLJE,"mangan in njegove spojine, izražene kot Mn",11.3
1113,2003,LAFARGE CEMENT D.D.,KOLODVORSKA CESTA 5,1420,TRBOVLJE,TRBOVLJE,KOLODVORSKA CESTA,5,TRBOVLJE,"nikelj in njegove spojine, izražene kot Ni",23.7
1114,2003,LAFARGE CEMENT D.D.,KOLODVORSKA CESTA 5,1420,TRBOVLJE,TRBOVLJE,KOLODVORSKA CESTA,5,TRBOVLJE,ogljikov monoksid (CO),656344
1115,2003,LAFARGE CEMENT D.D.,KOLODVORSKA CESTA 5,1420,TRBOVLJE,TRBOVLJE,KOLODVORSKA CESTA,5,TRBOVLJE,"organske spojine, izražene kot skupni organski ogljik (TOC)",94665
1116,2003,LAFARGE CEMENT D.D.,KOLODVORSKA CESTA 5,1420,TRBOVLJE,TRBOVLJE,KOLODVORSKA CESTA,5,TRBOVLJE,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),1.5202e-05
1117,2003,LAFARGE CEMENT D.D.,KOLODVORSKA CESTA 5,1420,TRBOVLJE,TRBOVLJE,KOLODVORSKA CESTA,5,TRBOVLJE,skupni prah,29339
1118,2003,LAFARGE CEMENT D.D.,KOLODVORSKA CESTA 5,1420,TRBOVLJE,TRBOVLJE,KOLODVORSKA CESTA,5,TRBOVLJE,"talij in njegove spojine, izražene kot Tl",22
1119,2003,LAFARGE CEMENT D.D.,KOLODVORSKA CESTA 5,1420,TRBOVLJE,TRBOVLJE,KOLODVORSKA CESTA,5,TRBOVLJE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",1830190
1120,2003,LAJOVIC TUBA EMBALAŽA D.D.,VEROVŠKOVA ULICA 66,1000,LJUBLJANA,LJUBLJANA,VEROVŠKOVA ULICA,66,LJUBLJANA,2-butoksietanol (C6H14O2),1691.3360000000002
1121,2003,LAJOVIC TUBA EMBALAŽA D.D.,VEROVŠKOVA ULICA 66,1000,LJUBLJANA,LJUBLJANA,VEROVŠKOVA ULICA,66,LJUBLJANA,2-etoksietanol (C4H10O2),184.8
1122,2003,LAJOVIC TUBA EMBALAŽA D.D.,VEROVŠKOVA ULICA 66,1000,LJUBLJANA,LJUBLJANA,VEROVŠKOVA ULICA,66,LJUBLJANA,alkilalkoholi,5858.18
1123,2003,LAJOVIC TUBA EMBALAŽA D.D.,VEROVŠKOVA ULICA 66,1000,LJUBLJANA,LJUBLJANA,VEROVŠKOVA ULICA,66,LJUBLJANA,butilacetat (C6H12O2),2060.02
1124,2003,LAJOVIC TUBA EMBALAŽA D.D.,VEROVŠKOVA ULICA 66,1000,LJUBLJANA,LJUBLJANA,VEROVŠKOVA ULICA,66,LJUBLJANA,etilbenzen (C8H10),7175.2519999999995
1125,2003,LAJOVIC TUBA EMBALAŽA D.D.,VEROVŠKOVA ULICA 66,1000,LJUBLJANA,LJUBLJANA,VEROVŠKOVA ULICA,66,LJUBLJANA,formaldehid (CH2O),185.27
1126,2003,LAJOVIC TUBA EMBALAŽA D.D.,VEROVŠKOVA ULICA 66,1000,LJUBLJANA,LJUBLJANA,VEROVŠKOVA ULICA,66,LJUBLJANA,"hlapne organske spojine, razen metana",5446.84
1127,2003,LAJOVIC TUBA EMBALAŽA D.D.,VEROVŠKOVA ULICA 66,1000,LJUBLJANA,LJUBLJANA,VEROVŠKOVA ULICA,66,LJUBLJANA,ksilen (C8H10),5449.43
1128,2003,LAJOVIC TUBA EMBALAŽA D.D.,VEROVŠKOVA ULICA 66,1000,LJUBLJANA,LJUBLJANA,VEROVŠKOVA ULICA,66,LJUBLJANA,metanol,357.85
1129,2003,LAJOVIC TUBA EMBALAŽA D.D.,VEROVŠKOVA ULICA 66,1000,LJUBLJANA,LJUBLJANA,VEROVŠKOVA ULICA,66,LJUBLJANA,metilacetat (C3H6O2),1590.19
1130,2003,LAJOVIC TUBA EMBALAŽA D.D.,VEROVŠKOVA ULICA 66,1000,LJUBLJANA,LJUBLJANA,VEROVŠKOVA ULICA,66,LJUBLJANA,skupni prah,169.31980000000001
1131,2003,LAMA d.d.,DEKANI 5,6271,DEKANI,DEKANI,DEKANI,5,KOPER,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",8.05
1132,2003,LAMA d.d.,DEKANI 5,6271,DEKANI,DEKANI,DEKANI,5,KOPER,"baker in njegove spojine, izražene kot Cu",0.036
1133,2003,LAMA d.d.,DEKANI 5,6271,DEKANI,DEKANI,DEKANI,5,KOPER,"cianidi, lahkotopni, izraženi kot CN",140.3
1134,2003,LAMA d.d.,DEKANI 5,6271,DEKANI,DEKANI,DEKANI,5,KOPER,"nikelj in njegove spojine, izražene kot Ni",0.052
1135,2003,LAMA d.d.,DEKANI 5,6271,DEKANI,DEKANI,DEKANI,5,KOPER,skupni prah,75.24
1136,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,LIPOVCI,LIPOVCI,251,BELTINCI,"baker in njegove spojine, izražene kot Cu",2.475
1137,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,LIPOVCI,LIPOVCI,251,BELTINCI,"kobalt in njegove spojine, izražene kot Co",0.18100000000000002
1138,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,LIPOVCI,LIPOVCI,251,BELTINCI,"mangan in njegove spojine, izražene kot Mn",1.714
1139,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,LIPOVCI,LIPOVCI,251,BELTINCI,"selen in njegove spojine, izražene kot Se",0.14
1140,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,LIPOVCI,LIPOVCI,251,BELTINCI,skupni prah,39.21
1141,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,LJUBLJANA,VEROVŠKOVA ULICA,57,LJUBLJANA,alkilalkoholi,864.61
1142,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,LJUBLJANA,VEROVŠKOVA ULICA,57,LJUBLJANA,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",0.14
1143,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,LJUBLJANA,VEROVŠKOVA ULICA,57,LJUBLJANA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",1600.76
1144,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,LJUBLJANA,VEROVŠKOVA ULICA,57,LJUBLJANA,ogljikov monoksid (CO),83.16
1145,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,LJUBLJANA,VEROVŠKOVA ULICA,57,LJUBLJANA,"organske spojine, izražene kot skupni organski ogljik (TOC)",22.2
1146,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,LJUBLJANA,VEROVŠKOVA ULICA,57,LJUBLJANA,skupni prah,3.47
1147,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,MENGEŠ,KOLODVORSKA CESTA,27,MENGEŠ,alkani (razen metana),1070.7
1148,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,MENGEŠ,KOLODVORSKA CESTA,27,MENGEŠ,alkilalkoholi,3118.3
1149,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,MENGEŠ,KOLODVORSKA CESTA,27,MENGEŠ,amonijak (NH3),52
1150,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,MENGEŠ,KOLODVORSKA CESTA,27,MENGEŠ,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",81.9
1151,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,MENGEŠ,KOLODVORSKA CESTA,27,MENGEŠ,diklormetan,1124.6
1152,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,MENGEŠ,KOLODVORSKA CESTA,27,MENGEŠ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",1688.2
1153,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,MENGEŠ,KOLODVORSKA CESTA,27,MENGEŠ,etilacetat (C4H8O2),22814.4
1154,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,MENGEŠ,KOLODVORSKA CESTA,27,MENGEŠ,"hlapne organske spojine, razen metana",963.7
1155,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,MENGEŠ,KOLODVORSKA CESTA,27,MENGEŠ,klor (Cl2),0.1
1156,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,MENGEŠ,KOLODVORSKA CESTA,27,MENGEŠ,metanol,9617.6
1157,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,MENGEŠ,KOLODVORSKA CESTA,27,MENGEŠ,ogljikov monoksid (CO),39.4
1158,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,MENGEŠ,KOLODVORSKA CESTA,27,MENGEŠ,"organske spojine, izražene kot skupni organski ogljik (TOC)",1328.3
1159,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,MENGEŠ,KOLODVORSKA CESTA,27,MENGEŠ,skupni prah,16.25
1160,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,MENGEŠ,KOLODVORSKA CESTA,27,MENGEŠ,toluen (C7H9),249.6
1161,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,MENGEŠ,KOLODVORSKA CESTA,27,MENGEŠ,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0.28
1162,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,PREVALJE,PERZONALI,47,PREVALJE,metilklorid (CH2Cl),857.7
1163,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,PREVALJE,PERZONALI,47,PREVALJE,"organske spojine, izražene kot skupni organski ogljik (TOC)",16.11
1164,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,PREVALJE,PERZONALI,47,PREVALJE,skupni prah,12.78
1165,2003,Lek farmacevtska družba d.d.,VEROVŠKOVA ULICA 57,1526,LJUBLJANA,TRIMLINI,TRIMLINI,2,LENDAVA,aceton (C3H8O),843.57
