,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 105/08), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja poslati ministrstvu oceno o letnih emisijah snovi v zrak.

Na osnovi prejetih  ocen o letnih emisijah snovi v zrak smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz industrijskih obratov, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu in o letnih količinah izpuščenih snovi v zrak. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
0,Podatki o zavezancu,,,,,,Podatki o emisijah v zrak,
1,"Leto 
poročanja",Naziv zavezanca,Lokacija zavezanca,"Poštna 
številka",Ime pošte,Občina,Onesnažilo,Letna količina [Kg]
819,2010,HERZ d.d.,"Grmaška cesta 3, Šmartno pri Litiji",1275,ŠMARTNO PRI LITIJI,Šmartno pri Litiji,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",0.4000000059604645
820,2010,HERZ d.d.,"Grmaška cesta 3, Šmartno pri Litiji",1275,ŠMARTNO PRI LITIJI,Šmartno pri Litiji,celotni prah,4.000000029802322
821,2010,HERZ d.d.,"Grmaška cesta 3, Šmartno pri Litiji",1275,ŠMARTNO PRI LITIJI,Šmartno pri Litiji,"fluor in njegove spojine, izražene kot HF",2.200000047683716
822,2010,HERZ d.d.,"Grmaška cesta 3, Šmartno pri Litiji",1275,ŠMARTNO PRI LITIJI,Šmartno pri Litiji,"krom in njegove spojine, izražene kot Cr",0
823,2010,HERZ d.d.,"Grmaška cesta 3, Šmartno pri Litiji",1275,ŠMARTNO PRI LITIJI,Šmartno pri Litiji,"nikelj in njegove spojine, izražene kot Ni",0
824,2010,Hidria AET d.o.o.,"POLJUBINJ 89A, TOLMIN",5220,TOLMIN,Tolmin,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",6.499999813735485
825,2010,Hidria AET d.o.o.,"POLJUBINJ 89A, TOLMIN",5220,TOLMIN,Tolmin,benzen,4.180000111460686
826,2010,Hidria AET d.o.o.,"POLJUBINJ 89A, TOLMIN",5220,TOLMIN,Tolmin,celotni prah,60.529998211190104
827,2010,Hidria AET d.o.o.,"POLJUBINJ 89A, TOLMIN",5220,TOLMIN,Tolmin,"dušikovi oksidi (NO in NO2), izraženi kot NO2",415.19999980926514
828,2010,Hidria AET d.o.o.,"POLJUBINJ 89A, TOLMIN",5220,TOLMIN,Tolmin,"fluor in njegove spojine, izražene kot HF",4.300000049173832
829,2010,Hidria AET d.o.o.,"POLJUBINJ 89A, TOLMIN",5220,TOLMIN,Tolmin,"organske spojine, izražene kot skupni organski ogljik (TOC)",243.69999980926514
830,2010,Hidria AET d.o.o.,"POLJUBINJ 89A, TOLMIN",5220,TOLMIN,Tolmin,tetrakloreten (C2Cl4),87.73000153899193
831,2010,HIDRIA IMP KLIMA Proizvodnja klima sistemov d.o.o.,"GODOVIČ 150, GODOVIČ",5275,GODOVIČ,Idrija,"1-klor-2,3-epoksipropan (epiklorhidrin)",0.10000000149011612
832,2010,HIDRIA IMP KLIMA Proizvodnja klima sistemov d.o.o.,"GODOVIČ 150, GODOVIČ",5275,GODOVIČ,Idrija,2-butoksietanol (C6H14O2),1.899999976158142
833,2010,HIDRIA IMP KLIMA Proizvodnja klima sistemov d.o.o.,"GODOVIČ 150, GODOVIČ",5275,GODOVIČ,Idrija,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",0.510000005364418
834,2010,HIDRIA IMP KLIMA Proizvodnja klima sistemov d.o.o.,"GODOVIČ 150, GODOVIČ",5275,GODOVIČ,Idrija,celotni prah,33.120000060647726
835,2010,HIDRIA IMP KLIMA Proizvodnja klima sistemov d.o.o.,"GODOVIČ 150, GODOVIČ",5275,GODOVIČ,Idrija,"dušikovi oksidi (NO in NO2), izraženi kot NO2",2.1999999582767487
836,2010,HIDRIA IMP KLIMA Proizvodnja klima sistemov d.o.o.,"GODOVIČ 150, GODOVIČ",5275,GODOVIČ,Idrija,ogljikov monoksid (CO),4.5
837,2010,HIDRIA IMP KLIMA Proizvodnja klima sistemov d.o.o.,"GODOVIČ 150, GODOVIČ",5275,GODOVIČ,Idrija,"organske spojine, izražene kot skupni organski ogljik (TOC)",53.89999961853027
838,2010,HIDRIA IMP KLIMA Proizvodnja klima sistemov d.o.o.,"GODOVIČ 150, GODOVIČ",5275,GODOVIČ,Idrija,toluen (C7H9),1.0000000149011612
839,2010,HIDRIA IMP KLIMA Proizvodnja klima sistemov d.o.o.,"GODOVIČ 150, GODOVIČ",5275,GODOVIČ,Idrija,"VSOTA anorg. sp., ki so v parah ali v pl. stanju II. nev. sk.",0.0020000000949949026
840,2010,"HIDRIA PERLES, D.O.O.","SAVSKA LOKA 2, KRANJ",4000,KRANJ,Kranj,"organske spojine, izražene kot skupni organski ogljik (TOC)",88.36000061035156
841,2010,Hidria Rotomatika d.o.o. ,Spodnja Kanomlja 23,5281,SPODNJA IDRIJA,Idrija,celotni prah,551.4999999403954
842,2010,Hidria Rotomatika d.o.o. ,Spodnja Kanomlja 23,5281,SPODNJA IDRIJA,Idrija,"dušikovi oksidi (NO in NO2), izraženi kot NO2",2536.800000190735
843,2010,Hidria Rotomatika d.o.o. ,Spodnja Kanomlja 23,5281,SPODNJA IDRIJA,Idrija,ogljikov monoksid (CO),882
844,2010,Hidria Rotomatika d.o.o. ,Spodnja Kanomlja 23,5281,SPODNJA IDRIJA,Idrija,"organske spojine, izražene kot skupni organski ogljik (TOC)",3094.5
845,2010,Hidria Rotomatika d.o.o. ,Spodnja Kanomlja 23,5281,SPODNJA IDRIJA,Idrija,VSOTA prašnate anorg. snovi II.,0.017999999225139618
846,2010,Hidria Rotomatika d.o.o. ,Spodnja Kanomlja 23,5281,SPODNJA IDRIJA,Idrija,VSOTA prašnate anorg. snovi II. in III.,0.17459999583661556
847,2010,Hidria Rotomatika d.o.o. ,Spodnja Kanomlja 23,5281,SPODNJA IDRIJA,Idrija,VSOTA prašnate anorg. snovi III.,0.2580000041052699
848,2010,Hidria Rotomatika d.o.o. ,Spodnja Kanomlja 23,5281,SPODNJA IDRIJA,Idrija,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",117
849,2010,Hidria Rotomatika d.o.o. PODRUŽNICA KOPER,"Šmarska cesta 4, 6000 Koper-Capodistria",6000 ,KOPER,Koper,celotni prah,166.5
850,2010,Hidria Rotomatika d.o.o. PODRUŽNICA KOPER,"Šmarska cesta 4, 6000 Koper-Capodistria",6000 ,KOPER,Koper,"dušikovi oksidi (NO in NO2), izraženi kot NO2",230
851,2010,Hidria Rotomatika d.o.o. PODRUŽNICA KOPER,"Šmarska cesta 4, 6000 Koper-Capodistria",6000 ,KOPER,Koper,ogljikov monoksid (CO),3347.5
852,2010,Hidria Rotomatika d.o.o. PODRUŽNICA KOPER,"Šmarska cesta 4, 6000 Koper-Capodistria",6000 ,KOPER,Koper,"organske spojine, izražene kot skupni organski ogljik (TOC)",212.5
853,2010,Hidria Rotomatika d.o.o. PODRUŽNICA KOPER,"Šmarska cesta 4, 6000 Koper-Capodistria",6000 ,KOPER,Koper,VSOTA prašnate anorg. snovi II.,0.02399999974295497
854,2010,Hidria Rotomatika d.o.o. PODRUŽNICA KOPER,"Šmarska cesta 4, 6000 Koper-Capodistria",6000 ,KOPER,Koper,VSOTA prašnate anorg. snovi II. in III.,0.04599999915808439
855,2010,Hidria Rotomatika d.o.o. PODRUŽNICA KOPER,"Šmarska cesta 4, 6000 Koper-Capodistria",6000 ,KOPER,Koper,VSOTA prašnate anorg. snovi III.,0.04899999871850014
856,2010,Hidria Rotomatika d.o.o. PODRUŽNICA KOPER,"Šmarska cesta 4, 6000 Koper-Capodistria",6000 ,KOPER,Koper,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",53.70000076293945
857,2010,"Hidria Rotomatika d.o.o., Podružnica Jesenice","Cesta železarjev 8, 4270 Jesenice",4270,JESENICE,Jesenice,celotni prah,110.20000076293945
858,2010,"Hidria Rotomatika d.o.o., Podružnica Jesenice","Cesta železarjev 8, 4270 Jesenice",4270,JESENICE,Jesenice,"organske spojine, izražene kot skupni organski ogljik (TOC)",4523
859,2010,Hoedlmayr d.o.o.,"TOVARNIŠKA CESTA 36, LOGATEC",1370,LOGATEC,Logatec,celotni prah,20.499999523162842
860,2010,Hoedlmayr d.o.o.,"TOVARNIŠKA CESTA 36, LOGATEC",1370,LOGATEC,Logatec,VSOTA org. spojine II. nev. sk.,8.100000381469727
861,2010,"HOJA, d.d.",ŽAGARSKA ULICA 5,1291,ŠKOFLJICA,Škofljica,celotni prah,388.79998779296875
862,2010,"HOJA, d.d.",ŽAGARSKA ULICA 5,1291,ŠKOFLJICA,Škofljica,"dušikovi oksidi (NO in NO2), izraženi kot NO2",5342.39990234375
863,2010,"HOJA, d.d.",ŽAGARSKA ULICA 5,1291,ŠKOFLJICA,Škofljica,ogljikov monoksid (CO),2707.199951171875
864,2010,"HOJA, d.d.",ŽAGARSKA ULICA 5,1291,ŠKOFLJICA,Škofljica,"organske spojine, izražene kot skupni organski ogljik (TOC)",201.60000610351562
865,2010,"HOJA, d.d.",ŽAGARSKA ULICA 5,1291,ŠKOFLJICA,Škofljica,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",21.600000381469727
866,2010,IAK d.o.o.,"Kresnice 14, Kresnice",1281,KRESNICE,Litija,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",205.89999389648438
867,2010,IAK d.o.o.,"Kresnice 14, Kresnice",1281,KRESNICE,Litija,benzen,6.5
868,2010,IAK d.o.o.,"Kresnice 14, Kresnice",1281,KRESNICE,Litija,celotni prah,3601.2000408172607
869,2010,IAK d.o.o.,"Kresnice 14, Kresnice",1281,KRESNICE,Litija,"dušikovi oksidi (NO in NO2), izraženi kot NO2",868.2999877929688
870,2010,IAK d.o.o.,"Kresnice 14, Kresnice",1281,KRESNICE,Litija,"fluor in njegove spojine, izražene kot HF",33.79999923706055
871,2010,IAK d.o.o.,"Kresnice 14, Kresnice",1281,KRESNICE,Litija,ogljikov monoksid (CO),4767.10009765625
872,2010,IAK d.o.o.,"Kresnice 14, Kresnice",1281,KRESNICE,Litija,"organske spojine, izražene kot skupni organski ogljik (TOC)",879.7999877929688
873,2010,IAK d.o.o.,"Kresnice 14, Kresnice",1281,KRESNICE,Litija,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",245.5
874,2010,"IB7,d.o.o.",Koseze 4,6250,ILIRSKA BISTRICA,Ilirska Bistrica,celotni prah,0.004000000189989805
875,2010,"IGM ZAGORJE, D.O.O.","SAVSKA CESTA 1, ZAGORJE OB SAVI",1410,ZAGORJE OB SAVI,Zagorje ob Savi,celotni prah,2070.300003051758
876,2010,"IGM ZAGORJE, D.O.O.","SAVSKA CESTA 1, ZAGORJE OB SAVI",1410,ZAGORJE OB SAVI,Zagorje ob Savi,"dušikovi oksidi (NO in NO2), izraženi kot NO2",29058.9990234375
877,2010,ILMEST d.o.o.,industrijska cesta 5,5000,NOVA GORICA,Nova Gorica,celotni prah,815.1399747133255
878,2010,ILMEST d.o.o.,industrijska cesta 5,5000,NOVA GORICA,Nova Gorica,"dušikovi oksidi (NO in NO2), izraženi kot NO2",3710
879,2010,ILMEST d.o.o.,industrijska cesta 5,5000,NOVA GORICA,Nova Gorica,ogljikov monoksid (CO),2221.800048828125
880,2010,ILMEST d.o.o.,industrijska cesta 5,5000,NOVA GORICA,Nova Gorica,"organske spojine, izražene kot skupni organski ogljik (TOC)",188.8000030517578
881,2010,ILMEST d.o.o.,industrijska cesta 5,5000,NOVA GORICA,Nova Gorica,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",81.5999984741211
882,2010,IMONT d.o.o.,"OTIŠKI VRH 156, ŠENTJANŽ PRI DRAVOGRADU, DRAVOGRAD",2373,ŠENTJANŽ PRI DRAVOGRADU,Dravograd,celotni prah,74
883,2010,IMONT d.o.o.,"OTIŠKI VRH 156, ŠENTJANŽ PRI DRAVOGRADU, DRAVOGRAD",2373,ŠENTJANŽ PRI DRAVOGRADU,Dravograd,"dušikovi oksidi (NO in NO2), izraženi kot NO2",247
884,2010,IMONT d.o.o.,"OTIŠKI VRH 156, ŠENTJANŽ PRI DRAVOGRADU, DRAVOGRAD",2373,ŠENTJANŽ PRI DRAVOGRADU,Dravograd,ogljikov monoksid (CO),206.39999389648438
885,2010,IMONT d.o.o.,"OTIŠKI VRH 156, ŠENTJANŽ PRI DRAVOGRADU, DRAVOGRAD",2373,ŠENTJANŽ PRI DRAVOGRADU,Dravograd,"organske spojine, izražene kot skupni organski ogljik (TOC)",41.70000076293945
886,2010,IMONT d.o.o.,"OTIŠKI VRH 156, ŠENTJANŽ PRI DRAVOGRADU, DRAVOGRAD",2373,ŠENTJANŽ PRI DRAVOGRADU,Dravograd,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0.019999999552965164
887,2010,IMPOL FT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"dušikovi oksidi (NO in NO2), izraženi kot NO2",7217.399963378906
888,2010,IMPOL FT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,ogljikov monoksid (CO),7281.100067138672
889,2010,IMPOL FT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"organske spojine, izražene kot skupni organski ogljik (TOC)",8031.6998898983
890,2010,IMPOL FT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",32.49999952316284
891,2010,IMPOL INFRASTRUKTURA d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,celotni prah,0.23999999463558197
892,2010,IMPOL INFRASTRUKTURA d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"dušikovi oksidi (NO in NO2), izraženi kot NO2",23.889999389648438
893,2010,IMPOL INFRASTRUKTURA d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,ogljikov monoksid (CO),0
894,2010,IMPOL INFRASTRUKTURA d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0
895,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",589.3000106811523
896,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,arzen in njegove spojine (As),0.7699999809265137
897,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"baker in njegove spojine, izražene kot Cu",0.6299999952316284
898,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,celotni prah,3371.699996948242
899,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"dušikovi oksidi (NO in NO2), izraženi kot NO2",22667.39990234375
900,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"fluor in njegove spojine, izražene kot HF",293.1000061035156
901,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"fluoridi, lahkotopni, izraženi kot F",176.3000030517578
902,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"kadmij in njegove spojine, izražene kot Cd",0.03999999910593033
903,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,klor (Cl2),26.299999237060547
904,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"kositer in njegove spojine, izražene kot Sn",0.6399999856948853
905,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"krom in njegove spojine, izražene kot Cr",0.550000011920929
906,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"mangan in njegove spojine, izražene kot Mn",1.9500000476837158
907,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"nikelj in njegove spojine, izražene kot Ni",0.11999999731779099
908,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"organske spojine, izražene kot skupni organski ogljik (TOC)",26502.10066986084
909,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),0.00017079999935276646
910,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"svinec in njegove spojine, izražene kot Pb",4.550000190734863
911,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,VSOTA prašnate anorg. snovi II.,4.670000076293945
912,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,VSOTA prašnate anorg. snovi III.,185
913,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"VSOTA Sb, As, Pb, Cr, Co, Cu, Mn, Ni, V, Sn",189.6999969482422
914,2010,IMPOL LLT d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",3266.199951171875
915,2010,IMPOL PCP d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,amonijak (NH3),4.900000095367432
916,2010,IMPOL PCP d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"dušikovi oksidi (NO in NO2), izraženi kot NO2",1545.350025177002
917,2010,IMPOL PCP d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,ogljikov monoksid (CO),10040.600120544434
918,2010,IMPOL PCP d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"organske spojine, izražene kot skupni organski ogljik (TOC)",2135.600001335144
919,2010,IMPOL PCP d.o.o.,"PARTIZANSKA ULICA 38, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",14.319999922066927
920,2010,"Indramat elektromotorji, d.o.o. ",Kidričeva cesta 81,4220,ŠKOFJA LOKA,Škofja Loka,celotni prah,1.600000023841858
921,2010,INGLAR D.O.O.,"PANONSKA ULICA 23, GORNJA RADGONA",9250,GORNJA RADGONA,Gornja Radgona,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",4.0799999833106995
922,2010,INGLAR D.O.O.,"PANONSKA ULICA 23, GORNJA RADGONA",9250,GORNJA RADGONA,Gornja Radgona,"krom in njegove spojine, izražene kot Cr",0.019999999552965164
923,2010,INKOS D.O.O. KRMELJ,"KRMELJ 51, KRMELJ",8296,KRMELJ,Sevnica,celotni prah,495.3000011444092
924,2010,INO BREŽICE d.o.o.,"Krška vas 34/b, Krška vas",8262,KRŠKA VAS,Brežice,celotni prah,12.0599996894598
925,2010,INO BREŽICE d.o.o.,"Krška vas 34/b, Krška vas",8262,KRŠKA VAS,Brežice,"dušikovi oksidi (NO in NO2), izraženi kot NO2",9.239999771118164
926,2010,INO BREŽICE d.o.o.,"Krška vas 34/b, Krška vas",8262,KRŠKA VAS,Brežice,ogljikov monoksid (CO),0
927,2010,INO BREŽICE d.o.o.,"Krška vas 34/b, Krška vas",8262,KRŠKA VAS,Brežice,"organske spojine, izražene kot skupni organski ogljik (TOC)",73.9000015258789
928,2010,INO BREŽICE d.o.o.,"Krška vas 34/b, Krška vas",8262,KRŠKA VAS,Brežice,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0
929,2010,INPLET PLETIVA D.O.O.,"DOLNJE BREZOVO 34, BLANCA",8283,BLANCA,Sevnica,celotni prah,337.15000343322754
930,2010,INPLET PLETIVA D.O.O.,"DOLNJE BREZOVO 34, BLANCA",8283,BLANCA,Sevnica,"dušikovi oksidi (NO in NO2), izraženi kot NO2",2190
931,2010,INPLET PLETIVA D.O.O.,"DOLNJE BREZOVO 34, BLANCA",8283,BLANCA,Sevnica,ogljikov monoksid (CO),296.9400062561035
932,2010,INPLET PLETIVA D.O.O.,"DOLNJE BREZOVO 34, BLANCA",8283,BLANCA,Sevnica,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",327
933,2010,INSTALACIJA,"SERMIN 10, KOPER",6001,KOPER - poštni predali,Koper,benzen,75.90000104904175
934,2010,INSTALACIJA,"SERMIN 10, KOPER",6001,KOPER - poštni predali,Koper,"organske spojine, izražene kot skupni organski ogljik (TOC)",4311.600006103516
935,2010,INTEC TIV d.o.o.,Ljubljanska 24a,4000,KRANJ,Kranj,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",4.900000095367432
936,2010,INTEC TIV d.o.o.,Ljubljanska 24a,4000,KRANJ,Kranj,"baker in njegove spojine, izražene kot Cu",0.019999999552965164
937,2010,INTEC TIV d.o.o.,Ljubljanska 24a,4000,KRANJ,Kranj,celotni prah,224.60000610351562
938,2010,INTEC TIV d.o.o.,Ljubljanska 24a,4000,KRANJ,Kranj,"kositer in njegove spojine, izražene kot Sn",0
939,2010,INTEC TIV d.o.o.,Ljubljanska 24a,4000,KRANJ,Kranj,"nikelj in njegove spojine, izražene kot Ni",0
940,2010,INTEC TIV d.o.o.,Ljubljanska 24a,4000,KRANJ,Kranj,"organske spojine, izražene kot skupni organski ogljik (TOC)",805.3499999940395
941,2010,INTEC TIV d.o.o.,Ljubljanska 24a,4000,KRANJ,Kranj,"svinec in njegove spojine, izražene kot Pb",0.0006000000284984708
942,2010,INTEGRAL AVTO D.O.O. JESENICE - skupina Alpetour Potovalna agencija,"Cesta naršala Tita 67, JESENICE",4270,JESENICE,Jesenice,celotni prah,20.299999237060547
943,2010,Interclass cars d.o.o.,Gorjupova 1,1000,LJUBLJANA,Ljubljana,celotni prah,7.400000095367432
944,2010,Interclass cars d.o.o.,Gorjupova 1,1000,LJUBLJANA,Ljubljana,"VSOTA org. spojine I., II. in III. nev. sk.",29.700000762939453
945,2010,IPAM d.o.o.,"VALVAZORJEVA 17, ZAGORJE OB SAVI",1411,IZLAKE,Zagorje ob Savi,celotni prah,0.10000000149011612
946,2010,IPAM d.o.o.,"VALVAZORJEVA 17, ZAGORJE OB SAVI",1411,IZLAKE,Zagorje ob Savi,"dušikovi oksidi (NO in NO2), izraženi kot NO2",5
947,2010,IPAM d.o.o.,"VALVAZORJEVA 17, ZAGORJE OB SAVI",1411,IZLAKE,Zagorje ob Savi,ogljikov monoksid (CO),0
948,2010,IPAM d.o.o.,"VALVAZORJEVA 17, ZAGORJE OB SAVI",1411,IZLAKE,Zagorje ob Savi,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",3
949,2010,ISKRA AVTOELEKTRIKA D.D.,"POLJE 15, ŠEMPETER-VRTOJBA",5290,ŠEMPETER PRI GORICI,Šempeter-Vrtojba,celotni prah,617.0340218767524
950,2010,ISKRA AVTOELEKTRIKA D.D.,"POLJE 15, ŠEMPETER-VRTOJBA",5290,ŠEMPETER PRI GORICI,Šempeter-Vrtojba,"dušikovi oksidi (NO in NO2), izraženi kot NO2",1970.553025007248
951,2010,ISKRA AVTOELEKTRIKA D.D.,"POLJE 15, ŠEMPETER-VRTOJBA",5290,ŠEMPETER PRI GORICI,Šempeter-Vrtojba,ogljikov monoksid (CO),144.42999839782715
952,2010,ISKRA AVTOELEKTRIKA D.D.,"POLJE 15, ŠEMPETER-VRTOJBA",5290,ŠEMPETER PRI GORICI,Šempeter-Vrtojba,"organske spojine, izražene kot skupni organski ogljik (TOC)",812.9234972149134
953,2010,ISKRA AVTOELEKTRIKA D.D.,"POLJE 15, ŠEMPETER-VRTOJBA",5290,ŠEMPETER PRI GORICI,Šempeter-Vrtojba,VSOTA rakotvorne snovi I. nev. sk.,0.08432079805061221
954,2010,ISKRA AVTOELEKTRIKA D.D.,"POLJE 15, ŠEMPETER-VRTOJBA",5290,ŠEMPETER PRI GORICI,Šempeter-Vrtojba,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",27.899999618530273
955,2010,Iskra Avtoelektrika Livarna Komen d.o.o.,Komen 139,6223,KOMEN,Komen,celotni prah,232
956,2010,Iskra Avtoelektrika Livarna Komen d.o.o.,Komen 139,6223,KOMEN,Komen,"dušikovi oksidi (NO in NO2), izraženi kot NO2",16.799999237060547
957,2010,Iskra Avtoelektrika Livarna Komen d.o.o.,Komen 139,6223,KOMEN,Komen,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",6.599999904632568
958,2010,"ISKRA INVEST, d.d.",Ljubljanska cesta 24a,4000,KRANJ,Kranj,celotni prah,12.5
959,2010,"ISKRA INVEST, d.d.",Ljubljanska cesta 24a,4000,KRANJ,Kranj,"dušikovi oksidi (NO in NO2), izraženi kot NO2",892
960,2010,"ISKRA INVEST, d.d.",Ljubljanska cesta 24a,4000,KRANJ,Kranj,ogljikov dioksid (CO2),796800
961,2010,"ISKRA INVEST, d.d.",Ljubljanska cesta 24a,4000,KRANJ,Kranj,ogljikov monoksid (CO),770
962,2010,ISKRA ISD - GALVANIKA d.o.o.,"Savska Loka 4, Kranj",4000,KRANJ,Kranj,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",278.8000030517578
